scenario,candidate_id,price_scheme_detail,subsidy_policy,lambda,baseline_converged_lambda_1_no_damping,converged,iterations,max_abs_delta,average_service_access_performance,minimum_service_access_performance,annual_net_profit,profit_rate,profit_compliant,aggregate_profit_rate_compliant,station_profit_compliant,feasible_station_count,joint_feasible_solution_exists
S4_budget_140,S4_budget_140_P011_SB2.0,A:alpha=1.0;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.835873,0.727322,129398.97,0.002784,0,1,0,1,0
S4_budget_140,S4_budget_140_P011_SB2.0,A:alpha=1.0;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.835873,0.727322,129398.97,0.002784,0,1,0,1,0
S4_budget_140,S4_budget_140_P011_SB2.0,A:alpha=1.0;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.835873,0.727322,129398.97,0.002784,0,1,0,1,0
S4_budget_140,S4_budget_140_P012_SB2.0,A:alpha=1.0;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759342,0.459787,-365463.97,-0.008751,0,0,0,2,0
S4_budget_140,S4_budget_140_P012_SB2.0,A:alpha=1.0;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.835902,0.727484,727891.85,0.015663,0,1,0,2,0
S4_budget_140,S4_budget_140_P012_SB2.0,A:alpha=1.0;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.835902,0.727484,727891.85,0.015663,0,1,0,2,0
S4_budget_140,S4_budget_140_P012_SB2.0,A:alpha=1.0;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.835902,0.727484,727891.85,0.015663,0,1,0,2,0
S4_budget_140,S4_budget_140_P012_SB2.0,A:alpha=1.0;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.835902,0.727484,727891.85,0.015663,0,1,0,2,0
S4_budget_140,S4_budget_140_P013_SB2.0,A:alpha=1.0;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759352,0.459787,-164455.16,-0.003938,0,0,0,2,0
S4_budget_140,S4_budget_140_P013_SB2.0,A:alpha=1.0;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.835931,0.727653,1326693.79,0.028548,0,1,0,1,0
S4_budget_140,S4_budget_140_P013_SB2.0,A:alpha=1.0;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.835931,0.727653,1326693.79,0.028548,0,1,0,1,0
S4_budget_140,S4_budget_140_P013_SB2.0,A:alpha=1.0;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.835931,0.727653,1326693.79,0.028548,0,1,0,1,0
S4_budget_140,S4_budget_140_P013_SB2.0,A:alpha=1.0;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.835931,0.727653,1326693.79,0.028548,0,1,0,1,0
S4_budget_140,S4_budget_140_P014_SB2.0,A:alpha=1.0;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759362,0.459787,36581.91,0.000876,0,1,0,2,0
S4_budget_140,S4_budget_140_P014_SB2.0,A:alpha=1.0;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.835958,0.727809,1925611.9,0.041435,0,1,0,1,0
S4_budget_140,S4_budget_140_P014_SB2.0,A:alpha=1.0;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.835958,0.727809,1925611.9,0.041435,0,1,0,1,0
S4_budget_140,S4_budget_140_P014_SB2.0,A:alpha=1.0;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.835958,0.727809,1925611.9,0.041435,0,1,0,1,0
S4_budget_140,S4_budget_140_P014_SB2.0,A:alpha=1.0;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.835958,0.727809,1925611.9,0.041435,0,1,0,1,0
S4_budget_140,S4_budget_140_P015_SB2.0,A:alpha=1.0;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759374,0.459787,237948.37,0.005698,0,1,0,2,0
S4_budget_140,S4_budget_140_P015_SB2.0,A:alpha=1.0;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.835985,0.727952,2524748.58,0.054328,0,1,0,1,0
S4_budget_140,S4_budget_140_P015_SB2.0,A:alpha=1.0;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.835985,0.727952,2524748.58,0.054328,0,1,0,1,0
S4_budget_140,S4_budget_140_P015_SB2.0,A:alpha=1.0;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.835985,0.727952,2524748.58,0.054328,0,1,0,1,0
S4_budget_140,S4_budget_140_P015_SB2.0,A:alpha=1.0;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.835985,0.727952,2524748.58,0.054328,0,1,0,1,0
S4_budget_140,S4_budget_140_P016_SB2.0,A:alpha=1.0;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759419,0.459787,643177.97,0.015402,0,1,0,3,0
S4_budget_140,S4_budget_140_P016_SB2.0,A:alpha=1.0;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.836048,0.72821,3724220.73,0.080138,0,0,0,1,0
S4_budget_140,S4_budget_140_P016_SB2.0,A:alpha=1.0;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.836048,0.72821,3724220.73,0.080138,0,0,0,1,0
S4_budget_140,S4_budget_140_P016_SB2.0,A:alpha=1.0;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.836048,0.72821,3724220.73,0.080138,0,0,0,1,0
S4_budget_140,S4_budget_140_P016_SB2.0,A:alpha=1.0;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.836048,0.72821,3724220.73,0.080138,0,0,0,1,0
S4_budget_140,S4_budget_140_P017_SB2.0,A:alpha=1.0;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759464,0.459787,1049304.71,0.025127,0,1,0,2,0
S4_budget_140,S4_budget_140_P017_SB2.0,A:alpha=1.0;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.836105,0.728435,4924322.12,0.105962,0,0,0,1,0
S4_budget_140,S4_budget_140_P017_SB2.0,A:alpha=1.0;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.86,0.836105,0.728435,4924322.12,0.105962,0,0,0,1,0
S4_budget_140,S4_budget_140_P017_SB2.0,A:alpha=1.0;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.86,0.836105,0.728435,4924322.12,0.105962,0,0,0,1,0
S4_budget_140,S4_budget_140_P017_SB2.0,A:alpha=1.0;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.86,0.836105,0.728435,4924322.12,0.105962,0,0,0,1,0
S4_budget_140,S4_budget_140_P018_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.1;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,1,8,0.88223538,0.853983,0.783639,930867.53,0.020148,0,1,0,3,0
S4_budget_140,S4_budget_140_P018_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.1;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,1,8,0.88223538,0.853983,0.783639,930867.53,0.020148,0,1,0,3,0
S4_budget_140,S4_budget_140_P018_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.1;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.88223538,0.880179,0.814445,2507603.39,0.054645,0,1,0,3,0
S4_budget_140,S4_budget_140_P018_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.1;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.88223538,0.88269,0.86,2823338.48,0.061526,0,1,0,2,0
S4_budget_140,S4_budget_140_P018_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.1;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.88223538,0.865,0.801787,1971912.62,0.043124,0,1,0,1,0
S4_budget_140,S4_budget_140_P019_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.2;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.6629,0.0,-709388.24,-0.019348,0,0,0,2,0
S4_budget_140,S4_budget_140_P019_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.2;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.6629,0.0,-709388.24,-0.019348,0,0,0,2,0
S4_budget_140,S4_budget_140_P019_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.2;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.6629,0.0,-709388.24,-0.019348,0,0,0,2,0
S4_budget_140,S4_budget_140_P019_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.2;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.6629,0.0,-709388.24,-0.019348,0,0,0,2,0
S4_budget_140,S4_budget_140_P019_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.2;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.6629,0.0,-709388.24,-0.019348,0,0,0,2,0
S4_budget_140,S4_budget_140_P020_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.3;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.662911,0.0,-482434.03,-0.013158,0,0,0,2,0
S4_budget_140,S4_budget_140_P020_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.3;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.662911,0.0,-482434.03,-0.013158,0,0,0,2,0
S4_budget_140,S4_budget_140_P020_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.3;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.662911,0.0,-482434.03,-0.013158,0,0,0,2,0
S4_budget_140,S4_budget_140_P020_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.3;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.662911,0.0,-482434.03,-0.013158,0,0,0,2,0
S4_budget_140,S4_budget_140_P020_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.3;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.662911,0.0,-482434.03,-0.013158,0,0,0,2,0
S4_budget_140,S4_budget_140_P021_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.4;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.662922,0.0,-255447.13,-0.006967,0,0,0,2,0
S4_budget_140,S4_budget_140_P021_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.4;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.662922,0.0,-255447.13,-0.006967,0,0,0,2,0
S4_budget_140,S4_budget_140_P021_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.4;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.662922,0.0,-255447.13,-0.006967,0,0,0,2,0
S4_budget_140,S4_budget_140_P021_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.4;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.662922,0.0,-255447.13,-0.006967,0,0,0,2,0
S4_budget_140,S4_budget_140_P021_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.4;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.662922,0.0,-255447.13,-0.006967,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.662931,0.0,-28431.96,-0.000775,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.662931,0.0,-28431.96,-0.000775,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.662931,0.0,-28431.96,-0.000775,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.662931,0.0,-28431.96,-0.000775,0,0,0,2,0
S4_budget_140,S4_budget_140_P022_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.5;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.662931,0.0,-28431.96,-0.000775,0,0,0,2,0
S4_budget_140,S4_budget_140_P023_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.662943,0.0,198912.59,0.005425,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.662943,0.0,198912.59,0.005425,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.662943,0.0,198912.59,0.005425,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.662943,0.0,198912.59,0.005425,0,1,0,2,0
S4_budget_140,S4_budget_140_P023_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.6;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.662943,0.0,198912.59,0.005425,0,1,0,2,0
S4_budget_140,S4_budget_140_P024_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.662988,0.0,656098.37,0.017894,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.662988,0.0,656098.37,0.017894,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.662988,0.0,656098.37,0.017894,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.662988,0.0,656098.37,0.017894,0,1,0,3,0
S4_budget_140,S4_budget_140_P024_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.8;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.662988,0.0,656098.37,0.017894,0,1,0,3,0
S4_budget_140,S4_budget_140_P025_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.86,0.663033,0.0,1114181.29,0.030388,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.86,0.663033,0.0,1114181.29,0.030388,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.86,0.663033,0.0,1114181.29,0.030388,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.86,0.663033,0.0,1114181.29,0.030388,0,1,0,2,0
S4_budget_140,S4_budget_140_P025_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=2.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.86,0.663033,0.0,1114181.29,0.030388,0,1,0,2,0
S4_budget_140,S4_budget_140_P026_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_2.0,0.2,0,0,30,0.90233579,0.666819,0.0,-2173798.71,-0.054903,0,0,0,0,0
S4_budget_140,S4_budget_140_P026_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_2.0,0.3,0,0,30,0.90233579,0.864522,0.801826,1858598.95,0.040835,0,1,0,1,0
S4_budget_140,S4_budget_140_P026_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_2.0,0.5,0,0,30,0.90233579,0.856139,0.782211,1298229.78,0.028244,0,1,0,1,0
S4_budget_140,S4_budget_140_P026_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_2.0,0.7,0,0,30,0.90233579,0.855103,0.781876,1382108.94,0.030366,0,1,0,1,0
S4_budget_140,S4_budget_140_P026_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.1,targeted_subsidy_2.0,1.0,0,0,30,0.90233579,0.864522,0.801826,1858598.95,0.040835,0,1,0,1,0
S4_budget_140,S4_budget_140_P027_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_2.0,0.2,0,0,30,0.80487686,0.673533,0.0,-1461749.36,-0.038735,0,0,0,1,0
S4_budget_140,S4_budget_140_P027_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_2.0,0.3,0,0,30,0.80487686,0.79107,0.395308,84002.3,0.001877,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_2.0,0.5,0,0,30,0.80487686,0.79107,0.395308,84002.3,0.001877,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_2.0,0.7,0,0,30,0.80487686,0.79107,0.395308,84002.3,0.001877,0,1,0,2,0
S4_budget_140,S4_budget_140_P027_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.2,targeted_subsidy_2.0,1.0,0,0,30,0.80487686,0.79107,0.395308,84002.3,0.001877,0,1,0,2,0
S4_budget_140,S4_budget_140_P028_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_2.0,0.2,0,0,30,0.80506275,0.791078,0.395308,925381.15,0.02073,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_2.0,0.3,0,0,30,0.80506275,0.791078,0.395308,925381.15,0.02073,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_2.0,0.5,0,0,30,0.80506275,0.791078,0.395308,925381.15,0.02073,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_2.0,0.7,0,0,30,0.80506275,0.791078,0.395308,925381.15,0.02073,0,1,0,1,0
S4_budget_140,S4_budget_140_P028_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.3,targeted_subsidy_2.0,1.0,0,0,30,0.80506275,0.791078,0.395308,925381.15,0.02073,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_2.0,0.2,0,0,30,0.80523185,0.791087,0.395308,1749455.79,0.039284,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_2.0,0.3,0,0,30,0.80523185,0.791087,0.395308,1749455.79,0.039284,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_2.0,0.5,0,0,30,0.80523185,0.791087,0.395308,1749455.79,0.039284,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_2.0,0.7,0,0,30,0.80523185,0.791087,0.395308,1749455.79,0.039284,0,1,0,1,0
S4_budget_140,S4_budget_140_P029_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.4,targeted_subsidy_2.0,1.0,0,0,30,0.80523185,0.791087,0.395308,1749455.79,0.039284,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_2.0,0.2,0,0,30,0.80538636,0.791097,0.395308,2559901.89,0.0576,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_2.0,0.3,0,0,30,0.80538636,0.791097,0.395308,2559901.89,0.0576,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_2.0,0.5,0,0,30,0.80538636,0.791097,0.395308,2559901.89,0.0576,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_2.0,0.7,0,0,30,0.80538636,0.791097,0.395308,2559901.89,0.0576,0,1,0,1,0
S4_budget_140,S4_budget_140_P030_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.5,targeted_subsidy_2.0,1.0,0,0,30,0.80538636,0.791097,0.395308,2559901.89,0.0576,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_2.0,0.2,0,0,30,0.80552808,0.791107,0.395308,3359423.89,0.075725,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_2.0,0.3,0,0,30,0.80552808,0.791107,0.395308,3359423.89,0.075725,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_2.0,0.5,0,0,30,0.80552808,0.791107,0.395308,3359423.89,0.075725,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_2.0,0.7,0,0,30,0.80552808,0.791107,0.395308,3359423.89,0.075725,0,1,0,1,0
S4_budget_140,S4_budget_140_P031_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.6,targeted_subsidy_2.0,1.0,0,0,30,0.80552808,0.791107,0.395308,3359423.89,0.075725,0,1,0,1,0
S4_budget_140,S4_budget_140_P032_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_2.0,0.2,0,0,30,0.80589596,0.791115,0.395308,4897320.18,0.11083,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_2.0,0.3,0,0,30,0.80589596,0.791115,0.395308,4897320.18,0.11083,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_2.0,0.5,0,0,30,0.80589596,0.791115,0.395308,4897320.18,0.11083,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_2.0,0.7,0,0,30,0.80589596,0.791115,0.395308,4897320.18,0.11083,0,0,0,1,0
S4_budget_140,S4_budget_140_P032_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.8,targeted_subsidy_2.0,1.0,0,0,30,0.80589596,0.791115,0.395308,4897320.18,0.11083,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_2.0,0.2,0,0,30,0.80655464,0.791146,0.395308,6299814.03,0.14337,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_2.0,0.3,0,0,30,0.80655464,0.791146,0.395308,6299814.03,0.14337,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_2.0,0.5,0,0,30,0.80655464,0.791146,0.395308,6299814.03,0.14337,0,0,0,1,0
S4_budget_140,S4_budget_140_P033_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=2.0,targeted_subsidy_2.0,0.7,0,0,30,0.80655464,0.791146,0.395308,6299814.03,0.14337,0,0,0,1,0
